recorded_by_mdy,typed_by_mdy,session,block,pot_ID,treatment,sample_month,sample_day,sample_year,period,weight_lbs,weight_grams,remarks
GX - 08/03/2018,GX - 08/03/2018,5,B4,FERU-9,WD,8,3,2018,T1,2.75,1247,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SYNO-17,WD,9,21,2018,T1,,1559,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SYNO-19,WD,9,21,2018,T1,,1357,
GX - 09/21/2018,GX - 09/25/2018,12,B2,PLMA-18,WD,9,21,2018,T1,,1740,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SEAL-12,WD,9,21,2018,T1,,1748,
GX - 09/21/2018,GX - 09/25/2018,12,B2,EMNI-15,WD,9,21,2018,T1,,1665,
GX - 09/21/2018,GX - 09/25/2018,12,B2,DASP-15,WD,9,21,2018,T1,,1715,
GX - 09/21/2018,GX - 09/25/2018,12,B2,VAMA-17,WD,9,21,2018,T1,,1678,
GX - 08/03/2018,GX - 08/03/2018,5,B4,FERU-9,WD,8,3,2018,T2,3.83,1737,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SESE-10,WD,9,21,2018,T1,,1673,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SC-11,WD,9,21,2018,T1,,1881,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SITR-20,WD,9,21,2018,T1,,1699,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SOBI-13,WD,9,21,2018,T1,,1634,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SEAC-13,WD,9,21,2018,T1,,1772,
GX - 09/21/2018,GX - 09/25/2018,12,B2,DEFL-1,WD,9,21,2018,T1,,1580,
GX - 09/14/2018,GX - 09/19/2018,11,B5,VAMA-5,WD,9,14,2018,T2,,1868,
GX - 09/21/2018,GX - 09/25/2018,12,B2,PLMA-6,WD,9,21,2018,T2,,1990,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SC-7,WD,9,21,2018,T2,,2027,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SITR-2,WD,9,21,2018,T2,,1899,
GX - 09/21/2018,GX - 09/25/2018,12,B2,DASP-6,WD,9,21,2018,T2,,1888,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SEAL-8,WD,9,21,2018,T2,,2023,
GX - 09/21/2018,GX - 09/25/2018,12,B2,EMNI-9,WD,9,21,2018,T2,,2094,
GX - 09/21/2018,GX - 09/25/2018,12,B2,DEFL-20,WD,9,21,2018,T2,,1817,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SEAC-3,WD,9,21,2018,T2,,1889,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SESE-7,WD,9,21,2018,T2,,2077,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SOBI-9,WD,9,21,2018,T2,,1946,
GX - 08/04/2018,GX - 08/08/2018,5,B4,FERU-9,WD,8,4,2018,T3,3.61,1637,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SYNO-17,WD,9,21,2018,T2,,2017,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SYNO-19,WD,9,21,2018,T2,,1847,
GX - 09/21/2018,GX - 09/25/2018,12,B2,PLMA-18,WD,9,21,2018,T2,,1968,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SEAL-12,WD,9,21,2018,T2,,1974,
GX - 09/21/2018,GX - 09/25/2018,12,B2,EMNI-15,WD,9,21,2018,T2,,1843,
GX - 09/21/2018,GX - 09/25/2018,12,B2,DASP-15,WD,9,21,2018,T2,,1901,
GX - 09/21/2018,GX - 09/25/2018,12,B2,VAMA-17,WD,9,21,2018,T2,,1824,
GX - 08/05/2018,GX - 08/08/2018,5,B4,FERU-9,WD,8,8,2018,T4,3.47,1574,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SESE-10,WD,9,21,2018,T2,,2009,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SC-11,WD,9,21,2018,T2,,2080,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SITR-20,WD,9,21,2018,T2,,1882,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SOBI-13,WD,9,21,2018,T2,,2041,
GX - 09/21/2018,GX - 09/25/2018,12,B2,SEAC-13,WD,9,21,2018,T2,,1931,
GX - 09/21/2018,GX - 09/25/2018,12,B2,DEFL-1,WD,9,21,2018,T2,,1832,
GX - 09/15/2018,GX - 09/19/2018,11,B5,VAMA-5,WD,9,15,2018,T3,,1829,
GX - 09/22/2018,GX - 09/25/2018,12,B2,PLMA-6,WD,9,22,2018,T3,,1963,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SC-7,WD,9,22,2018,T3,,2007,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SITR-2,WD,9,22,2018,T3,,1872,
GX - 09/22/2018,GX - 09/25/2018,12,B2,DASP-6,WD,9,22,2018,T3,,1869,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SEAL-8,WD,9,22,2018,T3,,2003,
GX - 09/22/2018,GX - 09/25/2018,12,B2,EMNI-9,WD,9,22,2018,T3,,2073,
GX - 09/22/2018,GX - 09/25/2018,12,B2,DEFL-20,WD,9,22,2018,T3,,1795,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SEAC-3,WD,9,22,2018,T3,,1874,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SESE-7,WD,9,22,2018,T3,,2052,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SOBI-9,WD,9,22,2018,T3,,1909,
GX - 08/10/2018,GX - 08/13/2018,6,B4,FERU-9,WD,8,10,2018,T1,2.76,1252,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SYNO-17,WD,9,22,2018,T3,,1978,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SYNO-19,WD,9,22,2018,T3,,1799,
GX - 09/22/2018,GX - 09/25/2018,12,B2,PLMA-18,WD,9,22,2018,T3,,1943,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SEAL-12,WD,9,22,2018,T3,,1955,
GX - 09/22/2018,GX - 09/25/2018,12,B2,EMNI-15,WD,9,22,2018,T3,,1821,
GX - 09/22/2018,GX - 09/25/2018,12,B2,DASP-15,WD,9,22,2018,T3,,1879,
GX - 09/22/2018,GX - 09/25/2018,12,B2,VAMA-17,WD,9,22,2018,T3,,1807,
GX - 08/10/2018,GX - 08/13/2018,6,B4,FERU-9,WD,8,10,2018,T2,3.87,1755,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SESE-10,WD,9,22,2018,T3,,1984,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SC-11,WD,9,22,2018,T3,,2060,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SITR-20,WD,9,22,2018,T3,,1865,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SOBI-13,WD,9,22,2018,T3,,2008,
GX - 09/22/2018,GX - 09/25/2018,12,B2,SEAC-13,WD,9,22,2018,T3,,1917,
GX - 09/22/2018,GX - 09/25/2018,12,B2,DEFL-1,WD,9,22,2018,T3,,1810,
GX - 09/16/2018,GX - 09/19/2018,11,B5,VAMA-5,WD,9,16,2018,T4,,1794,
GX - 09/23/2018,GX - 09/25/2018,12,B2,PLMA-6,WD,9,23,2018,T4,,1912,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SC-7,WD,9,23,2018,T4,,1973,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SITR-2,WD,9,23,2018,T4,,1819,
GX - 09/23/2018,GX - 09/25/2018,12,B2,DASP-6,WD,9,23,2018,T4,,1831,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SEAL-8,WD,9,23,2018,T4,,1970,
GX - 09/23/2018,GX - 09/25/2018,12,B2,EMNI-9,WD,9,23,2018,T4,,2033,
GX - 09/23/2018,GX - 09/25/2018,12,B2,DEFL-20,WD,9,23,2018,T4,,1753,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SEAC-3,WD,9,23,2018,T4,,1847,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SESE-7,WD,9,23,2018,T4,,2005,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SOBI-9,WD,9,23,2018,T4,,1835,
GX - 08/11/2018,GX - 08/13/2018,6,B4,FERU-9,WD,8,11,2018,T3,3.62,1642,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SYNO-17,WD,9,23,2018,T4,,1900,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SYNO-19,WD,9,23,2018,T4,,1709,
GX - 09/23/2018,GX - 09/25/2018,12,B2,PLMA-18,WD,9,23,2018,T4,,1900,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SEAL-12,WD,9,23,2018,T4,,1906,
GX - 09/23/2018,GX - 09/25/2018,12,B2,EMNI-15,WD,9,23,2018,T4,,1783,
GX - 09/23/2018,GX - 09/25/2018,12,B2,DASP-15,WD,9,23,2018,T4,,1845,
GX - 09/23/2018,GX - 09/25/2018,12,B2,VAMA-17,WD,9,23,2018,T4,,1774,
GX - 08/12/2018,GX - 08/13/2018,6,B4,FERU-9,WD,8,12,2018,T4,3.38,1533,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SESE-10,WD,9,23,2018,T4,,1920,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SC-11,WD,9,23,2018,T4,,2016,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SITR-20,WD,9,23,2018,T4,,1825,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SOBI-13,WD,9,23,2018,T4,,1923,
GX - 09/23/2018,GX - 09/25/2018,12,B2,SEAC-13,WD,9,23,2018,T4,,1886,
GX - 09/23/2018,GX - 09/25/2018,12,B2,DEFL-1,WD,9,23,2018,T4,,1761,
GX - 09/21/2018,GX - 09/25/2018,12,B3,VAMA-7,WD,9,21,2018,T1,,1834,
GX - 09/21/2018,GX - 09/25/2018,12,B3,PLMA-2,WD,9,21,2018,T1,,1781,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SYNO-12,WD,9,21,2018,T1,,1384,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SC-13,WD,9,21,2018,T1,,1856,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SITR-3,WD,9,21,2018,T1,,1684,
GX - 09/21/2018,GX - 09/25/2018,12,B3,DASP-3,WD,9,21,2018,T1,,1754,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SEAL-3,WD,9,21,2018,T1,,1796,
GX - 09/21/2018,GX - 09/25/2018,12,B3,EMNI-18,WD,9,21,2018,T1,,1871,
GX - 09/21/2018,GX - 09/25/2018,12,B3,DEFL-10,WD,9,21,2018,T1,,1583,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SEAC-19,WD,9,21,2018,T1,,1866,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SESE-17,WD,9,21,2018,T1,,1756,
GX - 08/17/2018,GX - 08/18/2018,7,B4,FERU-9,WD,8,17,2018,T1,2.74,1243,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SOBI-10,WD,9,21,2018,T1,,1591,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SYNO-3,WD,9,21,2018,T1,,1448,
GX - 09/21/2018,GX - 09/25/2018,12,B3,PLMA-14,WD,9,21,2018,T1,,1575,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SEAL-1,WD,9,21,2018,T1,,1830,
GX - 09/21/2018,GX - 09/25/2018,12,B3,EMNI-5,WD,9,21,2018,T1,,1826,
GX - 09/21/2018,GX - 09/25/2018,12,B3,DASP-14,WD,9,21,2018,T1,,1727,
GX - 09/21/2018,GX - 09/25/2018,12,B3,VAMA-12,WD,9,21,2018,T1,,1708,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SESE-11,WD,9,21,2018,T1,,1749,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SC-2,WD,9,21,2018,T1,,1721,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SITR-14,WD,9,21,2018,T1,,1669,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SOBI-19,WD,9,21,2018,T1,,1906,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SEAC-15,WD,9,21,2018,T1,,1818,
GX - 09/21/2018,GX - 09/25/2018,12,B3,DEFL-6,WD,9,21,2018,T1,,1741,
GX - 08/17/2018,GX - 08/18/2018,7,B4,FERU-9,WD,8,17,2018,T2,3.86,1751,
GX - 09/21/2018,GX - 09/25/2018,12,B3,VAMA-7,WD,9,21,2018,T2,,2006,
GX - 09/21/2018,GX - 09/25/2018,12,B3,PLMA-2,WD,9,21,2018,T2,,1998,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SYNO-12,WD,9,21,2018,T2,,1885,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SC-13,WD,9,21,2018,T2,,2034,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SITR-3,WD,9,21,2018,T2,,1921,
GX - 09/21/2018,GX - 09/25/2018,12,B3,DASP-3,WD,9,21,2018,T2,,1955,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SEAL-3,WD,9,21,2018,T2,,1974,
GX - 09/21/2018,GX - 09/25/2018,12,B3,EMNI-18,WD,9,21,2018,T2,,2052,
GX - 09/21/2018,GX - 09/25/2018,12,B3,DEFL-10,WD,9,21,2018,T2,,1778,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SEAC-19,WD,9,21,2018,T2,,2031,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SESE-17,WD,9,21,2018,T2,,1963,
GX - 08/18/2018,GX - 08/18/2018,7,B4,FERU-9,WD,8,18,2018,T3,3.80,1724,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SOBI-10,WD,9,21,2018,T2,,1941,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SYNO-3,WD,9,21,2018,T2,,1953,
GX - 09/21/2018,GX - 09/25/2018,12,B3,PLMA-14,WD,9,21,2018,T2,,1812,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SEAL-1,WD,9,21,2018,T2,,2030,
GX - 09/21/2018,GX - 09/25/2018,12,B3,EMNI-5,WD,9,21,2018,T2,,2029,
GX - 09/21/2018,GX - 09/25/2018,12,B3,DASP-14,WD,9,21,2018,T2,,2009,
GX - 09/21/2018,GX - 09/25/2018,12,B3,VAMA-12,WD,9,21,2018,T2,,1897,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SESE-11,WD,9,21,2018,T2,,2027,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SC-2,WD,9,21,2018,T2,,1926,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SITR-14,WD,9,21,2018,T2,,1862,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SOBI-19,WD,9,21,2018,T2,,2075,
GX - 09/21/2018,GX - 09/25/2018,12,B3,SEAC-15,WD,9,21,2018,T2,,1994,
GX - 09/21/2018,GX - 09/25/2018,12,B3,DEFL-6,WD,9,21,2018,T2,,2012,
GX - 08/19/2018,GX - 08/20/2018,7,B4,FERU-9,WD,8,19,2018,T4,3.73,1692,
GX - 09/22/2018,GX - 09/25/2018,12,B3,VAMA-7,WD,9,22,2018,T3,,1984,
GX - 09/22/2018,GX - 09/25/2018,12,B3,PLMA-2,WD,9,22,2018,T3,,1975,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SYNO-12,WD,9,22,2018,T3,,1841,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SC-13,WD,9,22,2018,T3,,2013,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SITR-3,WD,9,22,2018,T3,,1894,
GX - 09/22/2018,GX - 09/25/2018,12,B3,DASP-3,WD,9,22,2018,T3,,1929,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SEAL-3,WD,9,22,2018,T3,,1955,
GX - 09/22/2018,GX - 09/25/2018,12,B3,EMNI-18,WD,9,22,2018,T3,,2032,
GX - 09/22/2018,GX - 09/25/2018,12,B3,DEFL-10,WD,9,22,2018,T3,,1757,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SEAC-19,WD,9,22,2018,T3,,2015,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SESE-17,WD,9,22,2018,T3,,1940,
GX - 08/24/2018,GX - 08/27/2018,8,B4,FERU-9,WD,8,24,2018,T1,,1417,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SOBI-10,WD,9,22,2018,T3,,1901,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SYNO-3,WD,9,22,2018,T3,,1899,
GX - 09/22/2018,GX - 09/25/2018,12,B3,PLMA-14,WD,9,22,2018,T3,,1787,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SEAL-1,WD,9,22,2018,T3,,2015,
GX - 09/22/2018,GX - 09/25/2018,12,B3,EMNI-5,WD,9,22,2018,T3,,2009,
GX - 09/22/2018,GX - 09/25/2018,12,B3,DASP-14,WD,9,22,2018,T3,,1978,
GX - 09/22/2018,GX - 09/25/2018,12,B3,VAMA-12,WD,9,22,2018,T3,,1877,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SESE-11,WD,9,22,2018,T3,,2004,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SC-2,WD,9,22,2018,T3,,1905,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SITR-14,WD,9,22,2018,T3,,1840,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SOBI-19,WD,9,22,2018,T3,,2059,
GX - 09/22/2018,GX - 09/25/2018,12,B3,SEAC-15,WD,9,22,2018,T3,,1977,
GX - 09/22/2018,GX - 09/25/2018,12,B3,DEFL-6,WD,9,22,2018,T3,,1990,
GX - 08/24/2018,GX - 08/27/2018,8,B4,FERU-9,WD,8,24,2018,T2,,1819,
GX - 09/23/2018,GX - 09/25/2018,12,B3,VAMA-7,WD,9,23,2018,T4,,1952,
GX - 09/23/2018,GX - 09/25/2018,12,B3,PLMA-2,WD,9,23,2018,T4,,1937,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SYNO-12,WD,9,23,2018,T4,,1754,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SC-13,WD,9,23,2018,T4,,1975,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SITR-3,WD,9,23,2018,T4,,1849,
GX - 09/23/2018,GX - 09/25/2018,12,B3,DASP-3,WD,9,23,2018,T4,,1890,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SEAL-3,WD,9,23,2018,T4,,1924,
GX - 09/23/2018,GX - 09/25/2018,12,B3,EMNI-18,WD,9,23,2018,T4,,1996,
GX - 09/23/2018,GX - 09/25/2018,12,B3,DEFL-10,WD,9,23,2018,T4,,1720,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SEAC-19,WD,9,23,2018,T4,,1986,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SESE-17,WD,9,23,2018,T4,,1906,
GX - 08/25/2018,GX - 08/27/2018,8,B4,FERU-9,WD,8,25,2018,T3,,1722,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SOBI-10,WD,9,23,2018,T4,,1828,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SYNO-3,WD,9,23,2018,T4,,1805,
GX - 09/23/2018,GX - 09/25/2018,12,B3,PLMA-14,WD,9,23,2018,T4,,1743,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SEAL-1,WD,9,23,2018,T4,,1978,
GX - 09/23/2018,GX - 09/25/2018,12,B3,EMNI-5,WD,9,23,2018,T4,,1965,
GX - 09/23/2018,GX - 09/25/2018,12,B3,DASP-14,WD,9,23,2018,T4,,1927,
GX - 09/23/2018,GX - 09/25/2018,12,B3,VAMA-12,WD,9,23,2018,T4,,1837,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SESE-11,WD,9,23,2018,T4,,1951,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SC-2,WD,9,23,2018,T4,,1862,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SITR-14,WD,9,23,2018,T4,,1797,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SOBI-19,WD,9,23,2018,T4,,2025,
GX - 09/23/2018,GX - 09/25/2018,12,B3,SEAC-15,WD,9,23,2018,T4,,1943,
GX - 09/23/2018,GX - 09/25/2018,12,B3,DEFL-6,WD,9,23,2018,T4,,1942,
GX - 08/26/2018,GX - 08/27/2018,8,B4,FERU-9,WD,8,26,2018,T4,,1627,
GX - 09/21/2018,GX - 09/25/2018,12,B4,VAMA-6,WD,9,21,2018,T1,,1770,
GX - 09/21/2018,GX - 09/25/2018,12,B4,PLMA-7,WD,9,21,2018,T1,,1743,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SYNO-5,WD,9,21,2018,T1,,1355,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SC-3,WD,9,21,2018,T1,,1850,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SITR-12,WD,9,21,2018,T1,,1662,
GX - 09/21/2018,GX - 09/25/2018,12,B4,DASP-2,WD,9,21,2018,T1,,1753,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SEAL-20,WD,9,21,2018,T1,,1707,
GX - 09/21/2018,GX - 09/25/2018,12,B4,EMNI-8,WD,9,21,2018,T1,,1861,
GX - 09/21/2018,GX - 09/25/2018,12,B4,DEFL-14,WD,9,21,2018,T1,,1652,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SEAC-18,WD,9,21,2018,T1,,1866,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SESE-1,WD,9,21,2018,T1,,1789,
GX - 08/31/2018,GX - 09/05/2018,9,B4,FERU-9,WD,8,31,2018,T1,,1242,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SOBI-4,WD,9,21,2018,T1,,1417,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SYNO-10,WD,9,21,2018,T1,,1484,
GX - 09/21/2018,GX - 09/25/2018,12,B4,PLMA-13,WD,9,21,2018,T1,,1132,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SEAL-17,WD,9,21,2018,T1,,1808,
GX - 09/21/2018,GX - 09/25/2018,12,B4,EMNI-14,WD,9,21,2018,T1,,1882,"typo; changed from ""EMNI-4"" to ""EMNI-14"""
GX - 09/21/2018,GX - 09/25/2018,12,B4,DASP-20,WD,9,21,2018,T1,,1815,
GX - 09/21/2018,GX - 09/25/2018,12,B4,VAMA-8,WD,9,21,2018,T1,,1642,
GX - 08/31/2018,GX - 09/05/2018,9,B4,FERU-9,WD,8,31,2018,T2,,1761,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SESE-12,WD,9,21,2018,T1,,1833,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SC-20,WD,9,21,2018,T1,,1779,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SITR-16,WD,9,21,2018,T1,,1651,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SOBI-7,WD,9,21,2018,T1,,1487,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SEAC-16,WD,9,21,2018,T1,,1885,
GX - 09/21/2018,GX - 09/25/2018,12,B4,DEFL-4,WD,9,21,2018,T1,,1687,
GX - 09/21/2018,GX - 09/25/2018,12,B4,VAMA-6,WD,9,21,2018,T2,,1939,
GX - 09/21/2018,GX - 09/25/2018,12,B4,PLMA-7,WD,9,21,2018,T2,,2023,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SYNO-5,WD,9,21,2018,T2,,1893,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SC-3,WD,9,21,2018,T2,,2036,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SITR-12,WD,9,21,2018,T2,,1890,
GX - 09/21/2018,GX - 09/25/2018,12,B4,DASP-2,WD,9,21,2018,T2,,1927,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SEAL-20,WD,9,21,2018,T2,,1893,
GX - 09/21/2018,GX - 09/25/2018,12,B4,EMNI-8,WD,9,21,2018,T2,,2052,
GX - 09/21/2018,GX - 09/25/2018,12,B4,DEFL-14,WD,9,21,2018,T2,,1891,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SEAC-18,WD,9,21,2018,T2,,2038,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SESE-1,WD,9,21,2018,T2,,2049,
GX - 09/01/2018,GX - 09/05/2018,9,B4,FERU-9,WD,9,1,2018,T3,,1674,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SOBI-4,WD,9,21,2018,T2,,1965,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SYNO-10,WD,9,21,2018,T2,,1939,
GX - 09/21/2018,GX - 09/25/2018,12,B4,PLMA-13,WD,9,21,2018,T2,,1984,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SEAL-17,WD,9,21,2018,T2,,1974,
GX - 09/21/2018,GX - 09/25/2018,12,B4,EMNI-14,WD,9,21,2018,T2,,2084,"typo; changed from ""EMNI-4"" to ""EMNI-14"""
GX - 09/21/2018,GX - 09/25/2018,12,B4,DASP-20,WD,9,21,2018,T2,,2017,
GX - 09/21/2018,GX - 09/25/2018,12,B4,VAMA-8,WD,9,21,2018,T2,,1830,
GX - 09/02/2018,GX - 09/05/2018,9,B4,FERU-9,WD,9,2,2018,T4,,1584,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SESE-12,WD,9,21,2018,T2,,2051,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SC-20,WD,9,21,2018,T2,,1999,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SITR-16,WD,9,21,2018,T2,,1882,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SOBI-7,WD,9,21,2018,T2,,1903,
GX - 09/21/2018,GX - 09/25/2018,12,B4,SEAC-16,WD,9,21,2018,T2,,2030,
GX - 09/21/2018,GX - 09/25/2018,12,B4,DEFL-4,WD,9,21,2018,T2,,1965,
GX - 09/22/2018,GX - 09/25/2018,12,B4,VAMA-6,WD,9,22,2018,T3,,1920,
GX - 09/22/2018,GX - 09/25/2018,12,B4,PLMA-7,WD,9,22,2018,T3,,1997,
GX - 09/22/2018,GX - 09/25/2018,12,B4,SYNO-5,WD,9,22,2018,T3,,1851,
GX - 09/22/2018,GX - 09/25/2018,12,B4,SC-3,WD,9,22,2018,T3,,2015,
GX - 09/22/2018,GX - 09/25/2018,12,B4,SITR-12,WD,9,22,2018,T3,,1864,
GX - 09/22/2018,GX - 09/25/2018,12,B4,DASP-2,WD,9,22,2018,T3,,1906,
GX - 09/22/2018,GX - 09/25/2018,12,B4,SEAL-20,WD,9,22,2018,T3,,1876,
GX - 09/22/2018,GX - 09/25/2018,12,B4,EMNI-8,WD,9,22,2018,T3,,2030,
GX - 09/22/2018,GX - 09/25/2018,12,B4,DEFL-14,WD,9,22,2018,T3,,1866,
GX - 09/22/2018,GX - 09/25/2018,12,B4,SEAC-18,WD,9,22,2018,T3,,2019,
GX - 09/22/2018,GX - 09/25/2018,12,B4,SESE-1,WD,9,22,2018,T3,,2025,
GX - 09/07/2018,GX - 09/17/2018,10,B4,FERU-9,WD,9,7,2018,T1,,1250,
GX - 09/22/2018,GX - 09/25/2018,12,B4,SOBI-4,WD,9,22,2018,T3,,1924,
GX - 09/22/2018,GX - 09/25/2018,12,B4,SYNO-10,WD,9,22,2018,T3,,1889,
GX - 09/22/2018,GX - 09/25/2018,12,B4,PLMA-13,WD,9,22,2018,T3,,1954,
GX - 09/22/2018,GX - 09/25/2018,12,B4,SEAL-17,WD,9,22,2018,T3,,1957,
GX - 09/22/2018,GX - 09/25/2018,12,B4,EMNI-14,WD,9,22,2018,T3,,2060,"typo; changed from ""EMNI-4"" to ""EMNI-14"""
GX - 09/22/2018,GX - 09/25/2018,12,B4,DASP-20,WD,9,22,2018,T3,,1994,
